Chunk_Index,Chunk_Start_Time,RMSE_Omega,Is_Unstable,P0_Effective,Omega_Std,Omega_Mean
113,2024-08-15 10:00:00,0.03973556,0,1.17388851e-03,5.74194651e-02,6.48062011e-02
114,2024-08-15 10:05:00,0.01225145,0,9.90141284e-05,1.74471322e-02,2.59466499e-02
115,2024-08-15 10:10:00,0.01829286,0,-2.48658457e-04,1.91685867e-02,-9.31374111e-03
116,2024-08-15 10:15:00,0.00856650,0,-5.98708774e-05,1.78563203e-02,-1.67637385e-02
117,2024-08-15 10:20:00,0.02462270,0,4.46867843e-04,3.58826703e-02,1.42427613e-02
118,2024-08-15 10:25:00,0.01163056,0,7.24502752e-04,7.83542208e-03,5.81039631e-02
119,2024-08-15 10:30:00,0.01512485,0,-6.07439563e-05,1.45580294e-02,-4.63926219e-03
120,2024-08-15 10:35:00,0.01974250,0,5.31263383e-04,1.99211313e-02,3.32162068e-02
121,2024-08-15 10:40:00,0.01147855,0,3.42743132e-04,1.59143355e-02,1.73972907e-02
122,2024-08-15 10:45:00,0.00943846,0,-3.16506007e-04,2.21049969e-02,-1.48230386e-02
123,2024-08-15 10:50:00,0.01053230,0,6.27591029e-04,2.80744265e-02,3.59396137e-02
124,2024-08-15 10:55:00,0.01970588,0,-4.97574157e-04,1.77808062e-02,-3.37573045e-02
125,2024-08-15 11:00:00,0.01016465,0,3.29295219e-04,1.13274007e-02,2.14862681e-02
126,2024-08-15 11:05:00,0.02288888,0,6.26679684e-04,1.95226717e-02,4.47868960e-02
127,2024-08-15 11:10:00,0.00900447,0,1.66103965e-04,9.49945368e-03,1.90784341e-02
128,2024-08-15 11:15:00,0.01898114,0,-1.48758057e-04,2.28284792e-02,-2.76419472e-02
129,2024-08-15 11:20:00,0.02008969,0,-1.78909958e-04,2.90059181e-02,-2.98293988e-03
130,2024-08-15 11:25:00,0.00527310,0,1.41213778e-04,6.74099039e-03,1.47227344e-02
131,2024-08-15 11:30:00,0.00871307,0,-1.72950780e-04,7.44904187e-03,-2.11916095e-02
132,2024-08-15 11:35:00,0.01963814,0,-3.41750969e-04,2.48501542e-02,-2.39562632e-02
133,2024-08-15 11:40:00,0.00985636,0,-4.76184933e-04,1.55300131e-02,-3.69232609e-02
134,2024-08-15 11:45:00,0.01977014,0,-4.24240519e-04,2.15245368e-02,-2.23018540e-02
135,2024-08-15 11:50:00,0.01872434,0,1.12979003e-03,3.72687152e-02,7.70892224e-02
136,2024-08-15 11:55:00,0.02153111,0,-1.51002033e-03,3.10218749e-02,-1.11261948e-01
137,2024-08-15 12:00:00,0.02133914,0,9.17699585e-04,3.73836413e-02,5.15526915e-02
138,2024-08-15 12:05:00,0.00232830,0,4.21804492e-04,8.78724367e-03,4.40899204e-02
139,2024-08-15 12:10:00,0.01979308,0,8.56806177e-04,1.61804694e-02,6.50494496e-02
140,2024-08-15 12:15:00,0.03009169,0,-5.18184757e-04,6.07694225e-02,-2.13916223e-03
141,2024-08-15 12:20:00,0.00952980,0,-8.26748072e-04,2.35290596e-02,-8.56877772e-02
142,2024-08-15 12:25:00,0.01673174,0,-5.95358434e-04,1.87217381e-02,-5.83319518e-02
143,2024-08-15 12:30:00,0.01754074,0,3.72402885e-04,2.56972568e-02,2.22821583e-02
144,2024-08-15 12:35:00,0.02551660,0,1.20841269e-03,3.16266315e-02,8.87952882e-02
145,2024-08-15 12:40:00,0.02665036,0,2.31368357e-04,3.87492951e-02,4.70605295e-02
146,2024-08-15 12:45:00,0.01852683,0,-8.09271577e-04,4.15968322e-02,-4.24604838e-02
147,2024-08-15 12:50:00,0.00604870,0,-6.16602806e-05,1.04892960e-02,-9.62816086e-03
148,2024-08-15 12:55:00,0.03899260,0,-2.94800065e-04,3.43089647e-02,-1.43442720e-02
149,2024-08-15 13:00:00,0.02580978,0,6.41165004e-04,5.68089603e-02,1.37935076e-02
150,2024-08-15 13:05:00,0.01662148,0,5.48045475e-05,3.95685638e-02,2.77133157e-02
151,2024-08-15 13:10:00,0.00684658,0,2.51057223e-04,1.59007368e-02,1.14331672e-02
152,2024-08-15 13:15:00,0.02501583,0,9.86893686e-04,4.79709829e-02,4.89918217e-02
153,2024-08-15 13:20:00,0.01340947,0,-1.67776256e-03,3.45911613e-02,-1.21794566e-01
154,2024-08-15 13:25:00,0.00536748,0,-1.49369070e-03,7.99702318e-03,-1.33787593e-01
155,2024-08-15 13:30:00,0.01785705,0,5.00140099e-04,2.20887829e-02,5.76321299e-02
156,2024-08-15 13:35:00,0.01520998,0,9.25098252e-04,3.14307471e-02,5.85621959e-02
157,2024-08-15 13:40:00,0.00648636,0,1.58552925e-03,1.44614789e-02,1.49699048e-01
158,2024-08-15 13:45:00,0.01376296,0,6.79091890e-04,1.75355179e-02,5.12862629e-02
159,2024-08-15 13:50:00,0.01118912,0,-1.96044871e-04,2.16999131e-02,-9.34919543e-04
160,2024-08-15 13:55:00,0.00784366,0,-1.47645144e-04,2.92081030e-02,-3.61992971e-02
161,2024-08-15 14:00:00,0.02535470,0,-5.68440927e-05,4.74354579e-02,-3.93635466e-02
162,2024-08-15 14:05:00,0.04056498,0,-2.25327136e-04,6.88273490e-02,2.87820155e-02
163,2024-08-15 14:10:00,0.03014268,0,1.93942183e-04,3.08007270e-02,-5.12046827e-03
164,2024-08-15 14:15:00,0.03685366,0,1.94165798e-04,4.97659444e-02,4.94978463e-02
165,2024-08-15 14:20:00,0.00822329,0,-1.39590861e-04,1.64677047e-02,-2.60177103e-02
166,2024-08-15 14:25:00,0.01446515,0,-1.38708206e-04,1.44691236e-02,-1.22129954e-02
167,2024-08-15 14:30:00,0.00513663,0,9.51242841e-05,2.24542092e-02,-9.29045033e-03
168,2024-08-15 14:35:00,0.00351534,0,9.85235822e-05,4.51472221e-03,4.05277929e-03
169,2024-08-15 14:40:00,0.00803831,0,2.23107965e-04,7.25047819e-03,1.29990907e-02
170,2024-08-15 14:45:00,0.01454554,0,1.26850507e-03,2.27688772e-02,9.43897083e-02
171,2024-08-15 14:50:00,0.03272976,0,-1.40161901e-04,5.07702356e-02,2.34945602e-02
172,2024-08-15 14:55:00,0.01097395,0,3.65631352e-04,3.53271944e-02,5.98013015e-03
173,2024-08-15 15:00:00,0.01710223,0,-1.00464005e-03,1.98293416e-02,-9.50466480e-02
174,2024-08-15 15:05:00,0.01303206,0,1.07061630e-03,4.39127820e-02,6.37416134e-02
175,2024-08-15 15:10:00,0.02188614,0,5.96735227e-04,2.74763996e-02,4.48219358e-02
176,2024-08-15 15:15:00,0.00667578,0,-7.13504952e-04,9.10217325e-03,-6.63346760e-02
177,2024-08-15 15:20:00,0.01456675,0,-1.13126838e-03,3.22227485e-02,-8.26022916e-02
178,2024-08-15 15:25:00,0.01537161,0,-2.18406063e-03,1.34852364e-02,-1.84168104e-01
179,2024-08-15 15:30:00,0.01643757,0,-1.40148136e-03,5.29306889e-02,-1.58628145e-01
180,2024-08-15 15:35:00,0.03653611,0,1.04039487e-03,8.30793267e-02,3.59707613e-02
181,2024-08-15 15:40:00,0.02084026,0,-5.38525943e-04,3.26984052e-02,-3.01973261e-02
182,2024-08-15 15:45:00,0.02633029,0,-1.45240831e-04,3.86234642e-02,1.48609356e-02
183,2024-08-15 15:50:00,0.00864732,0,-9.64763394e-04,1.07987483e-02,-8.81219289e-02
184,2024-08-15 15:55:00,0.02447590,0,-9.03302853e-04,4.22555539e-02,-1.07632635e-01
185,2024-08-15 16:00:00,0.03356436,0,-1.56122578e-04,6.67055623e-02,-6.18742987e-02
186,2024-08-15 16:05:00,0.00429339,0,9.13500678e-05,5.23370851e-03,5.90839395e-03
187,2024-08-15 16:10:00,0.01836465,0,1.14922761e-03,2.50049170e-02,8.70368876e-02
188,2024-08-15 16:15:00,0.01939205,0,2.66173868e-04,2.12079872e-02,2.66396020e-02
189,2024-08-15 16:20:00,0.02239284,0,1.17782233e-03,4.29534282e-02,7.75958541e-02
190,2024-08-15 16:25:00,0.03311878,0,-1.07373855e-03,6.99069625e-02,-4.45664321e-02
191,2024-08-15 16:30:00,0.00835880,0,-2.39904971e-04,8.23242580e-03,-2.72078904e-02
192,2024-08-15 16:35:00,0.01273302,0,2.05130597e-04,2.51571747e-02,5.82153558e-03
193,2024-08-15 16:40:00,0.02437079,0,3.07473261e-04,2.88930837e-02,6.44786646e-03
194,2024-08-15 16:45:00,0.00500292,0,2.32661900e-04,6.07755954e-03,2.14114872e-02
195,2024-08-15 16:50:00,0.03149421,0,7.05309484e-04,3.21438817e-02,6.42300360e-02
196,2024-08-15 16:55:00,0.02918189,0,-3.29299891e-05,3.64778409e-02,-2.61940018e-02
197,2024-08-15 17:00:00,0.01012926,0,1.42061227e-03,1.09636725e-02,1.16762130e-01
198,2024-08-15 17:05:00,0.02786819,0,3.53820445e-04,3.04731080e-02,5.04536673e-02
199,2024-08-15 17:10:00,0.02994784,0,1.19827912e-03,6.68052658e-02,6.18261737e-02
200,2024-08-15 17:15:00,0.01852752,0,7.08998475e-04,2.90682965e-02,4.54903404e-02
201,2024-08-15 17:20:00,0.02587032,0,1.86571395e-04,6.11149052e-02,5.95828421e-02
202,2024-08-15 17:25:00,0.00541384,0,1.44738211e-03,1.01043171e-02,1.24649480e-01
203,2024-08-15 17:30:00,0.06035605,0,-8.78436375e-04,7.72292264e-02,-2.54936569e-02
204,2024-08-15 17:35:00,0.01454293,0,-9.05374848e-04,4.37519329e-02,-1.12490078e-01
205,2024-08-15 17:40:00,0.04490094,0,1.73969824e-04,7.57421702e-02,-3.49366613e-02
206,2024-08-15 17:45:00,0.01545024,0,9.31283687e-04,2.83127629e-02,6.43131864e-02
207,2024-08-15 17:50:00,0.02610167,0,-4.60334670e-04,2.92707858e-02,-4.15951398e-02
208,2024-08-15 17:55:00,0.01393929,0,9.10512772e-04,1.32035870e-02,7.22197054e-02
209,2024-08-15 18:00:00,0.00954058,0,3.26944944e-04,2.99893304e-02,4.96069916e-02
210,2024-08-15 18:05:00,0.02293462,0,9.41966645e-04,2.48556034e-02,6.85359673e-02
211,2024-08-15 18:10:00,0.06363608,0,-9.95248553e-04,1.10306548e-01,-1.51605195e-02
212,2024-08-15 18:15:00,0.03165252,0,3.43871021e-04,7.47834405e-02,-1.85577761e-02
213,2024-08-15 18:20:00,0.00912519,0,2.02742718e-03,3.33076886e-03,1.76262109e-01
214,2024-08-15 18:25:00,0.01630260,0,1.22604429e-03,9.08092531e-03,1.06013608e-01
215,2024-08-15 18:30:00,0.00573789,0,1.02173973e-03,2.03422827e-02,1.03113435e-01
216,2024-08-15 18:35:00,0.00654632,0,1.58535021e-03,1.14114555e-02,1.46573814e-01
217,2024-08-15 18:40:00,0.00897518,0,5.17193205e-04,1.51254248e-02,5.09848042e-02
218,2024-08-15 18:45:00,0.02486602,0,6.55100657e-04,4.52058387e-02,2.26584443e-02
219,2024-08-15 18:50:00,0.01416262,0,6.57158636e-04,4.47517465e-02,8.94064452e-02
220,2024-08-15 18:55:00,0.03325476,0,1.06997163e-03,5.31047838e-02,5.96127126e-02
221,2024-08-15 19:00:00,0.00401837,0,1.23148251e-03,5.80611684e-03,1.08375415e-01
222,2024-08-15 19:05:00,0.01091184,0,1.24008103e-03,1.35057442e-02,1.09142574e-01
223,2024-08-15 19:10:00,0.00805363,0,1.27327166e-03,7.51399980e-03,1.07126200e-01
224,2024-08-15 19:15:00,0.02079632,0,1.75050886e-03,2.50675601e-02,1.37414799e-01
225,2024-08-15 19:20:00,0.01260798,0,-2.04847043e-04,5.00151517e-02,2.12204910e-02
226,2024-08-15 19:25:00,0.02042982,0,1.36393480e-03,2.62791388e-02,1.01105618e-01
227,2024-08-15 19:30:00,0.00537048,0,7.85644457e-04,1.37852120e-02,5.77544778e-02
228,2024-08-15 19:35:00,0.00210829,0,9.09607402e-04,7.49229246e-03,8.66873315e-02
229,2024-08-15 19:40:00,0.02227578,0,7.85741055e-04,1.67779668e-02,6.47206467e-02
230,2024-08-15 19:45:00,0.00774962,0,1.31694262e-03,1.44735319e-02,1.11878769e-01
231,2024-08-15 19:50:00,0.00374289,0,8.69906754e-04,8.83545430e-03,8.34775399e-02
232,2024-08-15 19:55:00,0.01533542,0,-4.00844307e-04,2.23600178e-02,-2.88571577e-02
233,2024-08-15 20:00:00,0.03177928,0,3.79342316e-04,5.25574296e-02,6.86046022e-02
234,2024-08-15 20:05:00,0.02221674,0,7.44537848e-04,4.60926923e-02,3.69922257e-02
235,2024-08-15 20:10:00,0.03445196,0,4.66648819e-04,5.05091066e-02,7.72165216e-02
236,2024-08-15 20:15:00,0.01239231,0,1.79020956e-03,3.21756037e-02,1.35391369e-01
237,2024-08-15 20:20:00,0.04407224,0,-7.40194237e-04,9.12409307e-02,2.99807465e-03
238,2024-08-15 20:25:00,0.02686725,0,-2.64898779e-04,5.43803511e-02,-6.31214261e-02
239,2024-08-15 20:30:00,0.02262744,0,4.60883409e-05,2.19241328e-02,1.38598830e-02
240,2024-08-15 20:35:00,0.01359578,0,2.93159587e-04,3.27662596e-02,4.48172116e-03
241,2024-08-15 20:40:00,0.02817360,0,-7.89221030e-04,6.16966935e-02,-2.44056186e-02
242,2024-08-15 20:45:00,0.01736798,0,4.88276365e-04,2.63149279e-02,2.20644538e-02
243,2024-08-15 20:50:00,0.01480381,0,3.64448112e-04,3.79136039e-02,5.08341126e-03
244,2024-08-15 20:55:00,0.03010751,0,-4.22702866e-04,3.96160592e-02,-1.22322032e-02
245,2024-08-15 21:00:00,0.01583073,0,-1.18857244e-03,1.04581478e-02,-1.03944129e-01
246,2024-08-15 21:05:00,0.04477517,0,-4.27280349e-05,7.96959273e-02,-5.69641710e-02
247,2024-08-15 21:10:00,0.01287753,0,-3.30529902e-04,1.24982473e-02,-2.70319116e-02
248,2024-08-15 21:15:00,0.02071508,0,1.02615472e-04,2.11399996e-02,7.08762024e-03
249,2024-08-15 21:20:00,0.01329468,0,2.00449472e-04,1.16621669e-02,1.08102217e-02
250,2024-08-15 21:25:00,0.02175075,0,9.40236263e-04,1.57998216e-02,7.38779288e-02
251,2024-08-15 21:30:00,0.02153628,0,9.11923590e-04,5.74376193e-02,1.23776935e-01
252,2024-08-15 21:35:00,0.02192231,0,-4.61699875e-05,2.40502515e-02,-1.90263461e-02
253,2024-08-15 21:40:00,0.01366864,0,-7.19557476e-04,5.18617106e-02,-2.54917827e-02
254,2024-08-15 21:45:00,0.02228350,0,5.77743790e-04,3.61136706e-02,7.63161185e-02
255,2024-08-15 21:50:00,0.04598904,0,-6.66506712e-06,8.16969808e-02,-5.26699053e-02
256,2024-08-15 21:55:00,0.03548857,0,2.79418370e-04,3.54011781e-02,4.33047051e-02
257,2024-08-15 22:00:00,0.00911710,0,-7.71616601e-04,1.84507194e-02,-5.77393525e-02
258,2024-08-15 22:05:00,0.01956774,0,2.73464690e-04,2.47162619e-02,1.17387882e-02
259,2024-08-15 22:10:00,0.00563689,0,3.13082336e-04,8.45724862e-03,2.19423958e-02
260,2024-08-15 22:15:00,0.00784437,0,6.13380158e-05,1.10508698e-02,-1.15562715e-03
261,2024-08-15 22:20:00,0.02141666,0,-4.92341306e-04,1.98544286e-02,-4.39965918e-02
262,2024-08-15 22:25:00,0.01066275,0,2.14255648e-04,1.42223317e-02,1.60315153e-02
263,2024-08-15 22:30:00,0.03140717,0,9.54377721e-04,5.06693652e-02,4.38675649e-02
264,2024-08-15 22:35:00,0.01880799,0,6.18909705e-04,3.15333299e-02,7.38228462e-02
265,2024-08-15 22:40:00,0.03837695,0,-1.07999432e-04,5.48059033e-02,2.80009925e-02
266,2024-08-15 22:45:00,0.02345729,0,1.13025382e-03,6.43990991e-02,5.70956249e-02
267,2024-08-15 22:50:00,0.02171676,0,-4.23380399e-04,3.96764046e-02,-8.23458598e-03
268,2024-08-15 22:55:00,0.01787310,0,-1.42032463e-03,2.85116586e-02,-1.04403643e-01
269,2024-08-15 23:00:00,0.02506228,0,-6.01045754e-04,4.68938052e-02,-8.67455331e-02
270,2024-08-15 23:05:00,0.00456661,0,1.03851500e-03,7.58538807e-03,9.64484382e-02
271,2024-08-15 23:10:00,0.00652587,0,1.03851240e-03,9.06265188e-03,9.03773152e-02
272,2024-08-15 23:15:00,0.01835001,0,5.99335185e-04,2.56109492e-02,6.44843343e-02
